date,asset_id,region,currency,px_open,px_high,px_low,px_last,volume,open_interest,regime,ret5,ret20,ret60,ret120,ret252,ma_gap20,ma_gap60,ma_gap120,ma_slope60,breakout120,drawdown60,drawdown252,rv20,rv60,vol_ratio,atr_pct,volume_ratio,oi_change20,rsi14,bb_position,ret20_cs,ret60_cs,ret120_cs,global_ret60_mean,rel_global60,region_ret60_mean,rel_region60,vix,move,dxy,us2y,us10y,oil,copper,gold,hy_spread,usdjpy,eurusd,gbpusd,audusd,usdcnh,usdkrw,global_regime,vix_ret20,move_ret20,dxy_ret20,us2y_ret20,us10y_ret20,oil_ret20,copper_ret20,gold_ret20,hy_spread_ret20,usdjpy_ret20,eurusd_ret20,gbpusd_ret20,audusd_ret20,usdcnh_ret20,usdkrw_ret20,us10y_chg20,us2y_chg20,curve,curve_chg20,global_eq_ret20,local_fx_support_raw,ret5_pct,ret20_pct,ret60_pct,ret120_pct,ma_gap20_pct,ma_gap60_pct,ma_gap120_pct,ma_slope60_pct,breakout120_pct,drawdown60_pct,drawdown252_pct,rv20_pct,vol_ratio_pct,atr_pct_pct,volume_ratio_pct,oi_change20_pct,rsi14_pct,bb_position_pct,rel_global60_pct,rel_region60_pct,vix_pct,move_pct,hy_spread_pct,dxy_ret20_pct,us10y_chg20_pct,us2y_chg20_pct,curve_chg20_pct,oil_ret20_pct,copper_ret20_pct,gold_ret20_pct,global_eq_ret20_pct,local_fx_support_raw_pct,evidence_persistence,evidence_correction,evidence_volatility_support,evidence_flow,evidence_relative_strength,evidence_intermarket,evidence_macro_market,month,quarter_end,turn_of_month,target_return,target_rank,target_scaled
2014-01-31,ASX,Oceania,AUD,99.2694170253752,100.19717792002692,98.77367770488716,99.69929185723468,163486.56463530578,208082.02768285503,1,0.013790500206856349,-0.014348534078037045,,,,0.014594905576597705,,,,,,,0.11671510608580678,,,0.011577054193690709,0.9016132220171623,0.03794193647264965,66.09623480697144,1.0316164147367881,0.9166666666666666,,,,,,,22.387005520076244,68.01168481086536,94.4283608377517,1.5280931716302508,2.173390548305377,59.34913738021518,3.4835955744870613,1277.0509753129404,361.03732302508337,104.46323750950006,1.2068123535877382,1.3570949108443524,0.7199988507535178,6.642564903355535,1095.9821337660655,1,-0.18728281621030463,-0.15062185685343,-0.005086374075120359,0.011738394282662545,-0.014280966399289996,-0.08692461977472299,-0.12909846781381784,-0.0127950731580182,-0.20321919601639804,-0.006113075647857236,0.004770530078551438,0.003586279314008234,-0.03820232547478919,0.008818703102734693,-0.0015894825963840287,-0.031487793514045403,0.01772924725463043,0.6452973766751262,-0.049217040768675835,-0.028230376565711156,-0.019101162737394595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0.04242918784177818,0.5,0.0
2014-01-31,DAX,Europe,EUR,95.20978557091226,95.68896337525172,94.5792545280353,95.05766673913904,281032.09931287786,208171.7599514814,1,-0.0011087450960749479,-0.07271010977395675,,,,-0.012620994040291933,,,,,,,0.15239285923420118,,,0.015586583039229622,1.5225597393580483,0.03858716172662868,43.68782077210812,-0.37675769489286437,0.08333333333333333,,,,,,,22.387005520076244,68.01168481086536,94.4283608377517,1.5280931716302508,2.173390548305377,59.34913738021518,3.4835955744870613,1277.0509753129404,361.03732302508337,104.46323750950006,1.2068123535877382,1.3570949108443524,0.7199988507535178,6.642564903355535,1095.9821337660655,1,-0.18728281621030463,-0.15062185685343,-0.005086374075120359,0.011738394282662545,-0.014280966399289996,-0.08692461977472299,-0.12909846781381784,-0.0127950731580182,-0.20321919601639804,-0.006113075647857236,0.004770530078551438,0.003586279314008234,-0.03820232547478919,0.008818703102734693,-0.0015894825963840287,-0.031487793514045403,0.01772924725463043,0.6452973766751262,-0.049217040768675835,-0.028230376565711156,-0.004770530078551438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0.03469654990571591,0.4166666666666667,-0.16666666666666663
2014-01-31,FTSE,Europe,GBP,95.31555296282087,95.76125925659834,94.66971817357523,95.1144842473236,200700.08090316312,208012.5158122048,1,-0.01094914308800321,-0.05782404839260691,,,,-0.014702838530416318,,,,,,,0.10574249772694272,,,0.01289251808818492,1.1097672445288889,0.03930325105113641,37.83925376148384,-0.48530733955484057,0.3333333333333333,,,,,,,22.387005520076244,68.01168481086536,94.4283608377517,1.5280931716302508,2.173390548305377,59.34913738021518,3.4835955744870613,1277.0509753129404,361.03732302508337,104.46323750950006,1.2068123535877382,1.3570949108443524,0.7199988507535178,6.642564903355535,1095.9821337660655,1,-0.18728281621030463,-0.15062185685343,-0.005086374075120359,0.011738394282662545,-0.014280966399289996,-0.08692461977472299,-0.12909846781381784,-0.0127950731580182,-0.20321919601639804,-0.006113075647857236,0.004770530078551438,0.003586279314008234,-0.03820232547478919,0.008818703102734693,-0.0015894825963840287,-0.031487793514045403,0.01772924725463043,0.6452973766751262,-0.049217040768675835,-0.028230376565711156,-0.003586279314008234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0.06590491670540399,0.75,0.5
2014-01-31,HSCEI,Asia ex Japan,HKD,94.56568190190688,95.33860298058092,93.57866016364277,94.34981689599302,199545.1444724956,207832.90191532904,1,0.046277196516514074,-0.06000106951188211,,,,0.00952755827201579,,,,,,,0.21156931912470592,,,0.018459892892328616,0.9957856583474427,0.03817409335199762,55.90161510809671,0.17194304779614134,0.25,,,,,,,22.387005520076244,68.01168481086536,94.4283608377517,1.5280931716302508,2.173390548305377,59.34913738021518,3.4835955744870613,1277.0509753129404,361.03732302508337,104.46323750950006,1.2068123535877382,1.3570949108443524,0.7199988507535178,6.642564903355535,1095.9821337660655,1,-0.18728281621030463,-0.15062185685343,-0.005086374075120359,0.011738394282662545,-0.014280966399289996,-0.08692461977472299,-0.12909846781381784,-0.0127950731580182,-0.20321919601639804,-0.006113075647857236,0.004770530078551438,0.003586279314008234,-0.03820232547478919,0.008818703102734693,-0.0015894825963840287,-0.031487793514045403,0.01772924725463043,0.6452973766751262,-0.049217040768675835,-0.028230376565711156,-0.008818703102734693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0.07311374778730695,0.8333333333333334,0.6666666666666667
2014-01-31,HSI,Asia ex Japan,HKD,105.78437626863058,106.111762505851,105.4469619919444,105.77431709759064,149636.00806791527,209168.920070867,1,0.09490862209162554,0.04584436307318329,,,,0.08452631252805887,,,,,,,0.2507194959196103,,,0.01960574766949949,0.7229551204244254,0.04262725621027097,82.6621555700874,1.1241335411853803,1.0,,,,,,,22.387005520076244,68.01168481086536,94.4283608377517,1.5280931716302508,2.173390548305377,59.34913738021518,3.4835955744870613,1277.0509753129404,361.03732302508337,104.46323750950006,1.2068123535877382,1.3570949108443524,0.7199988507535178,6.642564903355535,1095.9821337660655,1,-0.18728281621030463,-0.15062185685343,-0.005086374075120359,0.011738394282662545,-0.014280966399289996,-0.08692461977472299,-0.12909846781381784,-0.0127950731580182,-0.20321919601639804,-0.006113075647857236,0.004770530078551438,0.003586279314008234,-0.03820232547478919,0.008818703102734693,-0.0015894825963840287,-0.031487793514045403,0.01772924725463043,0.6452973766751262,-0.049217040768675835,-0.028230376565711156,-0.008818703102734693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0.07580991876406551,0.9166666666666666,0.8333333333333333
2014-01-31,KOSPI,Asia ex Japan,KRW,95.4268547532756,96.2082251587578,95.00347037211849,95.78325950151064,162846.7815085721,208622.1143237461,1,0.01817302017288136,-0.04919641414643516,,,,0.006870778268197153,,,,,,,0.17170844538515312,,,0.016901669297435945,0.8137567725316692,0.04051970133603344,53.79659876524872,0.13296802873715238,0.4166666666666667,,,,,,,22.387005520076244,68.01168481086536,94.4283608377517,1.5280931716302508,2.173390548305377,59.34913738021518,3.4835955744870613,1277.0509753129404,361.03732302508337,104.46323750950006,1.2068123535877382,1.3570949108443524,0.7199988507535178,6.642564903355535,1095.9821337660655,1,-0.18728281621030463,-0.15062185685343,-0.005086374075120359,0.011738394282662545,-0.014280966399289996,-0.08692461977472299,-0.12909846781381784,-0.0127950731580182,-0.20321919601639804,-0.006113075647857236,0.004770530078551438,0.003586279314008234,-0.03820232547478919,0.008818703102734693,-0.0015894825963840287,-0.031487793514045403,0.01772924725463043,0.6452973766751262,-0.049217040768675835,-0.028230376565711156,0.0007947412981920143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0.0790525392640562,1.0,1.0
2014-01-31,NDX,US,USD,97.5206476237957,98.031462815788,96.8744142188189,97.38451635236412,237291.1492028421,208078.3209072616,1,0.024453858420563135,-0.039590354849712295,,,,0.00837075881076399,,,,,,,0.16967380713161614,,,0.01574952923381407,1.2843194787551866,0.03871366650514707,48.79198012535576,0.27603807987873014,0.5,,,,,,,22.387005520076244,68.01168481086536,94.4283608377517,1.5280931716302508,2.173390548305377,59.34913738021518,3.4835955744870613,1277.0509753129404,361.03732302508337,104.46323750950006,1.2068123535877382,1.3570949108443524,0.7199988507535178,6.642564903355535,1095.9821337660655,1,-0.18728281621030463,-0.15062185685343,-0.005086374075120359,0.011738394282662545,-0.014280966399289996,-0.08692461977472299,-0.12909846781381784,-0.0127950731580182,-0.20321919601639804,-0.006113075647857236,0.004770530078551438,0.003586279314008234,-0.03820232547478919,0.008818703102734693,-0.0015894825963840287,-0.031487793514045403,0.01772924725463043,0.6452973766751262,-0.049217040768675835,-0.028230376565711156,0.005086374075120359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0.061790204655920444,0.6666666666666666,0.33333333333333326
2014-01-31,NKY,Japan,JPY,94.30853461487304,95.05565799365976,93.72521514527018,94.47133158821036,171548.63331982997,207865.9639869688,1,0.0057585114911662405,-0.0680087994345957,,,,-0.009395595910543952,,,,,,,0.14906603360850446,,,0.015340470031738059,0.9110114949938245,0.0382889985773851,41.576520653824794,-0.19008821760311845,0.16666666666666666,,,,,,,22.387005520076244,68.01168481086536,94.4283608377517,1.5280931716302508,2.173390548305377,59.34913738021518,3.4835955744870613,1277.0509753129404,361.03732302508337,104.46323750950006,1.2068123535877382,1.3570949108443524,0.7199988507535178,6.642564903355535,1095.9821337660655,1,-0.18728281621030463,-0.15062185685343,-0.005086374075120359,0.011738394282662545,-0.014280966399289996,-0.08692461977472299,-0.12909846781381784,-0.0127950731580182,-0.20321919601639804,-0.006113075647857236,0.004770530078551438,0.003586279314008234,-0.03820232547478919,0.008818703102734693,-0.0015894825963840287,-0.031487793514045403,0.01772924725463043,0.6452973766751262,-0.049217040768675835,-0.028230376565711156,-0.006113075647857236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,-0.012049512426283604,0.16666666666666666,-0.6666666666666667
2014-01-31,RTY,US,USD,98.6221432550652,99.30748016433417,98.11619317982418,98.80061449817308,135252.41587082838,207068.49509950588,1,0.0013946287613493258,-0.020320221760060875,,,,0.016035304177299148,,,,,,,0.20450611340470223,,,0.017278090066324463,0.7894924546874229,0.03346769812384309,65.11655695712662,0.6971803917058689,0.6666666666666666,,,,,,,22.387005520076244,68.01168481086536,94.4283608377517,1.5280931716302508,2.173390548305377,59.34913738021518,3.4835955744870613,1277.0509753129404,361.03732302508337,104.46323750950006,1.2068123535877382,1.3570949108443524,0.7199988507535178,6.642564903355535,1095.9821337660655,1,-0.18728281621030463,-0.15062185685343,-0.005086374075120359,0.011738394282662545,-0.014280966399289996,-0.08692461977472299,-0.12909846781381784,-0.0127950731580182,-0.20321919601639804,-0.006113075647857236,0.004770530078551438,0.003586279314008234,-0.03820232547478919,0.008818703102734693,-0.0015894825963840287,-0.031487793514045403,0.01772924725463043,0.6452973766751262,-0.049217040768675835,-0.028230376565711156,0.0015259122225361077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0.046275140040902274,0.5833333333333334,0.16666666666666674
2014-01-31,SPX,US,USD,98.66828160703896,99.0128614097978,98.38259103950035,98.72700082281824,124471.25700692392,207867.83433786093,1,0.026798498039547924,-0.025662429178833435,,,,0.02219602911849261,,,,,,,0.14234844257551427,,,0.013799308736213111,0.6342323079566032,0.03866107675320851,67.86077606349757,0.6501655465927942,0.5833333333333334,,,,,,,22.387005520076244,68.01168481086536,94.4283608377517,1.5280931716302508,2.173390548305377,59.34913738021518,3.4835955744870613,1277.0509753129404,361.03732302508337,104.46323750950006,1.2068123535877382,1.3570949108443524,0.7199988507535178,6.642564903355535,1095.9821337660655,1,-0.18728281621030463,-0.15062185685343,-0.005086374075120359,0.011738394282662545,-0.014280966399289996,-0.08692461977472299,-0.12909846781381784,-0.0127950731580182,-0.20321919601639804,-0.006113075647857236,0.004770530078551438,0.003586279314008234,-0.03820232547478919,0.008818703102734693,-0.0015894825963840287,-0.031487793514045403,0.01772924725463043,0.6452973766751262,-0.049217040768675835,-0.028230376565711156,0.005086374075120359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0.013817215520683046,0.25,-0.5
