date,vix,move,dxy,us2y,us10y,oil,copper,gold,hy_spread,usdjpy,eurusd,gbpusd,audusd,usdcnh,usdkrw,global_regime
2014-01-02,27.545874464823996,80.07232745466251,94.91111426880937,1.5103639243756204,2.2048783418194224,64.99916509146524,3.999987881227352,1293.6027167106643,453.12000643092006,105.10575695277768,1.201082553141155,1.3522453812062691,0.748596996877689,6.584498168923301,1097.726951651297,0
2014-01-03,29.03477315884128,81.53414805540562,94.62367121482536,1.5164079360636886,2.205137795096519,64.48874684764233,3.982926567992386,1285.272663620426,465.4690391398458,105.0360282837828,1.200149131189551,1.3534579936728344,0.7478947187929557,6.577327107955063,1099.2166126891025,0
2014-01-06,28.694127428851782,75.42841954863587,94.75351153682028,1.5274245384799812,2.214705360800274,63.2958166040525,3.963596624592268,1278.337816327982,427.6377331908009,104.69992510494244,1.1998139161791497,1.354365092870224,0.7443773545795909,6.595800524242693,1102.007513045237,0
2014-01-07,28.07964599550054,75.84478651492918,94.61642800928168,1.5304588988430265,2.216482972578188,63.1360086541226,3.93506973518924,1269.9828595021388,470.83929114516803,104.72687534897872,1.202387522821331,1.355129432040972,0.7432537312132537,6.612814518992058,1104.6084459548254,0
2014-01-08,30.18362999433509,69.51331832741285,94.84555766247576,1.5441409448318135,2.2177704103263385,63.34992566217598,3.869906859527617,1277.0735020152601,466.2244080667782,104.84941957519348,1.2010632013802396,1.3548323131479785,0.7388166163399057,6.621094572869574,1105.5078636821274,0
2014-01-09,30.37326972011319,78.15978543409462,94.69028693287059,1.5389899779088183,2.219203867176855,62.77649527539174,3.7932814664718446,1270.5400131544443,491.9956012418111,104.9236721976318,1.2005532368840433,1.3519323822153018,0.7340795064486366,6.623470969478087,1107.907910544903,0
2014-01-10,27.378230630927504,80.54704835195449,94.76680805623953,1.5249166920154975,2.2182099672618385,62.45618144576866,3.7753075001651615,1266.2238690979373,405.95980118327464,104.90684082767241,1.20051642706292,1.3551305794670505,0.7321442045060629,6.634557939181185,1106.353919793438,1
2014-01-13,29.08478318424033,80.30219006366178,94.7985253010809,1.5221140287430404,2.2237784561420764,61.43252708056293,3.7409641338680064,1273.7551089766123,445.5585620938548,104.55267873949379,1.2009750734733438,1.353530536410293,0.7295529479174658,6.629232838944847,1105.3446690601138,1
2014-01-14,28.083067508653347,73.67277094058797,94.93405566345348,1.533132215322076,2.2216470397629706,61.85211155208431,3.7071169355921967,1268.650433061128,463.5531507521074,104.5331144126243,1.2012765027241905,1.3539969773233524,0.7294566549771818,6.636359419501522,1103.4062558628693,1
2014-01-15,30.130374658840857,78.92801373288458,94.7554599466258,1.5299062034051694,2.226263454294427,62.03893218136907,3.684285851833686,1256.6996701077057,461.78696232268027,104.3441254135238,1.2041933370827627,1.353234553884676,0.7297303621881068,6.634520440678677,1101.5568567477646,1
2014-01-16,27.60420940795487,77.6831172114392,94.72831668716744,1.5560517819047313,2.220850645312638,61.750196259098786,3.684929515530019,1258.7234827401749,431.4808640565121,104.42925157517988,1.2071342256138786,1.3531315787057607,0.7319953691334768,6.635733467694591,1101.6152769213118,1
2014-01-17,26.80136792413225,75.34724920274441,94.7868516905796,1.5390618306556505,2.201694958432634,62.24687505348812,3.6531857769162883,1262.4807382570375,433.3972415940506,104.31546710401112,1.206106282139523,1.3501291433165965,0.7302214954534227,6.634828934500859,1105.8930194961456,1
2014-01-20,28.417890211127418,75.3787719176925,94.46720045310451,1.5517586800247067,2.2034511872117797,61.59290775152006,3.578061678313853,1254.5765222126556,442.1404828393878,104.46203452383362,1.2070525859516092,1.3503283013134517,0.7281413744280064,6.6366586982200815,1102.283522441105,1
2014-01-21,29.811997856286478,80.54485054177631,94.70776646904065,1.5538652637538322,2.1989712135981927,60.79097402361514,3.555818087139316,1262.4572375624014,496.2168947249443,104.5807053262807,1.2057526855009384,1.3491719105977182,0.7259270186840733,6.640734871948735,1100.5457630104604,1
2014-01-22,27.385591517500217,75.67393097534959,94.8608917635571,1.5574099586779382,2.184857148925157,59.25242161567031,3.4960866792838092,1255.7018279355766,447.66594730897447,104.46744350308516,1.2060667698861032,1.3510273592174329,0.7205815759696959,6.641803312677233,1099.9458480115932,1
2014-01-23,29.89669269821867,79.15160505118257,94.4023632907602,1.5388268232681854,2.1777481066092954,59.491992572103904,3.4956039006568935,1263.1368259764392,490.5000306005261,104.52421343207679,1.2088836574943724,1.3544255342208784,0.7233105803113782,6.6394934821896365,1095.7033273209481,1
2014-01-24,29.438365934037627,79.40327856659992,94.7853415660305,1.5433672546146568,2.1880078146453563,58.60502808717453,3.4951480937581767,1272.0644418214467,455.5505416112914,104.60682274417357,1.2061801757791755,1.353340393415604,0.7210663087097895,6.643664287881204,1094.5127197902043,1
2014-01-27,28.702431795657027,74.69442537986858,94.73980962758685,1.5425605540917395,2.1762461101312076,58.90320514302203,3.4884381939403024,1276.820699158411,460.47850934814386,104.64605199214073,1.2073530150051308,1.3515802529891485,0.7208996419822787,6.641543885365366,1098.2960230104745,1
2014-01-28,29.435904010624732,84.89330186447806,94.62823005614452,1.5213682920817757,2.178895807416595,59.24767376115709,3.494930553227644,1284.3628702115857,482.90331801546466,104.5386132718205,1.2070597411841444,1.353269167715965,0.7229729049251843,6.645173900872663,1099.3319072002519,1
2014-01-29,24.087861320594037,68.0331953460068,94.48197894560546,1.5247063564794399,2.17467170814041,59.60426643279255,3.4632113550920964,1285.8355125296132,405.4577673576005,104.1409440880643,1.2064597608860266,1.3534147751106838,0.7185638809434622,6.635031408641826,1096.7309976137067,1
2014-01-30,22.387005520076244,68.01168481086536,94.4283608377517,1.5280931716302508,2.173390548305377,59.34913738021518,3.4835955744870613,1277.0509753129404,361.03732302508337,104.46323750950006,1.2068123535877382,1.3570949108443524,0.7199988507535178,6.6425649033555345,1095.9821337660655,1
2014-01-31,21.209826593919637,66.89394390451234,94.58040596551895,1.521581036899756,2.1526775835803043,59.5045818957966,3.5247350248588813,1281.0557207468862,368.99344479056646,104.56184639298176,1.2058788212572804,1.3571188276836172,0.7230992036865513,6.632540239780362,1094.539838414726,1
2014-02-03,21.39601746074036,69.51602862523279,94.55620638371444,1.525953093452104,2.1488308007898334,59.22337627072714,3.578979913671229,1290.0680258961836,380.52695203213534,104.74179261253603,1.2081889787261695,1.357729158791789,0.7255374350584388,6.629098671424118,1091.8751911521495,1
2014-02-04,20.10589413233044,67.02186169090311,94.55097131588117,1.50722088682148,2.148225813500586,58.66998661230296,3.6111540553272983,1290.1672776354787,357.2801309006635,104.84711423032235,1.2080972529400953,1.35643257644845,0.7276400429286565,6.626597681247098,1089.4800910017173,1
2014-02-05,25.173159539332097,70.46162154813948,94.64868852010864,1.53043395444727,2.154810099550635,58.36794374233443,3.622650280037946,1289.7771442142657,397.7601526940494,104.68762072262957,1.207709574414552,1.3551609220454897,0.7276825983117405,6.6393009521995054,1089.5625112412174,1
2014-02-06,23.346551595321696,71.93560402845783,94.4651307819901,1.5152028675957943,2.152684513221469,57.67383500538267,3.6229235632533188,1286.20595923906,396.3211656287832,104.50668366492762,1.2089488056306967,1.3547853257343965,0.7297548707623293,6.638928433969938,1086.063823559061,1
2014-02-07,22.58838422158198,70.2632063544629,94.71344900146327,1.5224295528558343,2.143107805004062,57.37216529470913,3.6611216327333,1284.4611032697674,377.9342191122874,104.78090666838636,1.2064811394462127,1.3521443452583257,0.7345845525137797,6.644206059876037,1086.2614006107653,1
2014-02-10,20.47772413607883,66.6100723768135,94.52811720383016,1.534111596966276,2.132578265561016,57.12332860597816,3.6202055305390486,1286.7320585303182,362.6191820943729,104.54135187485534,1.207201570932562,1.3557054001725335,0.7345742515588436,6.628311858471929,1086.4865742484499,1
2014-02-11,19.202431092284176,61.428801529900824,94.52228844612227,1.5148712268057907,2.133158612389617,56.84566760665979,3.617331407247039,1290.5433020294454,295.63244039292766,104.73244876802158,1.2093834058675723,1.3553803413287748,0.7336684139784395,6.628813717954455,1079.8885512071863,1
2014-02-12,18.984044704369893,60.901944123164185,94.44759955662852,1.5200330568132785,2.133564844022213,57.10920638624872,3.6424525231189278,1287.2717585540815,357.0478851772114,104.64948467038556,1.208027738271159,1.3516649892907386,0.7359442149156508,6.620953840025626,1079.8789931789215,1
2014-02-13,21.42195490061332,73.61115689336735,94.47345452976968,1.525764492111292,2.1260087237919754,56.61801310117199,3.6327211766178635,1291.1978608370307,331.3119564071441,104.6824960912935,1.209638627750677,1.3487215473906131,0.7362852530984216,6.614903733898228,1078.827183219141,1
2014-02-14,20.95530684720432,70.83776521034683,94.51946715396298,1.54815446390653,2.119290014397319,56.75677096025234,3.6880311019643957,1295.1021503695683,367.8597233193539,104.65005510723675,1.2084702897940647,1.3481001156921848,0.737064450039901,6.598446141609515,1077.8443155058571,1
2014-02-17,19.181892598948618,62.314284182782124,94.46126531988173,1.559039658834164,2.121444816088664,57.15377658615696,3.6889721522677155,1289.4799400600957,311.1050874872748,104.56319891618173,1.2094254790977168,1.349000556118085,0.7357059861435791,6.583388753923812,1074.6338394863674,1
2014-02-18,18.696781956806348,66.48036060480888,94.84600042722599,1.5703517244645164,2.124942419598102,56.5976953909468,3.622996126701708,1295.0734065697904,310.99636392651735,104.67057454197189,1.2055748789842582,1.347729067917673,0.7320584239516122,6.597525344552785,1076.5198416335704,1
2014-02-19,20.518132273520813,67.54791508655933,94.43474197838684,1.5714083131195302,2.122084967773365,56.30522013621121,3.6268167521482506,1299.3171491869978,374.2223146744106,104.58799982654969,1.2057279804161356,1.3496479293529018,0.7310699321698693,6.579954706493887,1073.0896505012558,1
2014-02-20,20.882131222273262,75.53950364018445,94.06846967826064,1.5575072138111357,2.124488657209053,57.065687218202235,3.698382424975259,1293.1353737552467,391.6245149210123,104.59128298130068,1.2078523139935549,1.3500996966525842,0.7360095071310045,6.570030210671933,1068.5678799669724,1
2014-02-21,22.002450860866954,69.42434223864689,93.75645551609092,1.5547736490980057,2.103369120684345,57.401122880349575,3.75023316242897,1287.5670004670587,361.8001727977117,104.42594835313137,1.2094576509083252,1.352257577161991,0.7396107004970641,6.562961249516469,1066.737057640238,1
2014-02-24,23.70480613875643,66.19498404563433,93.34381908282698,1.5446485084382695,2.0964958883896867,58.31399932239532,3.739622020971452,1281.6432140096006,395.868044554835,104.5277764169191,1.2096182084332356,1.3526995799853985,0.7387632861617586,6.567764707173474,1062.8718412724338,1
2014-02-25,19.28021063560857,66.99780070071913,93.5666474563765,1.5547825477291726,2.1042018107889287,57.66257132891248,3.725783144988511,1282.195987096277,346.953591360307,104.91971799979366,1.2093564106697374,1.3516258812728088,0.7399718047889874,6.566526121532624,1064.9985132616973,1
2014-02-26,23.056972253434115,72.7627047942506,93.94339035299494,1.5681603844744068,2.08662741891369,57.830254321516065,3.680807774027164,1286.5664197337178,396.6580715000579,105.07333232462523,1.207990028702217,1.3529206705895607,0.737282462103715,6.56500904609967,1065.1356814129356,1
2014-02-27,25.99809909461093,76.1405963685363,94.28057156505298,1.5719830878000807,2.081504124857005,58.048021045284045,3.6229039266943737,1294.1247246060534,445.2381374376181,105.25846273964365,1.2053278798845253,1.3527102715683215,0.7344773799675177,6.576280755376493,1069.4018149369683,1
2014-02-28,24.94425641845264,75.29539670779748,94.21788729234518,1.5624351811573385,2.0771677957304426,58.137705111736,3.6058692356363884,1286.9863908863113,392.8431912617138,105.15401720771149,1.2045363456203109,1.3543580740709533,0.7328602814265802,6.573478553725579,1069.8505962287368,1
2014-03-03,27.22045999827332,69.64913977381035,93.98211972710158,1.5756480358377345,2.0808651145086183,57.97230091305742,3.622968522207925,1283.8333957054708,437.71327127965077,104.9720231119636,1.2044872737358605,1.3565253308613041,0.7329238993092665,6.564983184468957,1068.6586882133042,1
2014-03-04,24.984134326655635,70.81603500592817,94.04068279542949,1.548290500462728,2.0697681126818344,57.714717758159,3.626205728838621,1280.6302442877409,406.38552808610604,105.02945818011143,1.2020444098007061,1.3573687054199743,0.7327231543768902,6.568912246751194,1069.3930857674065,1
2014-03-05,26.99765819596269,74.06919256007869,93.71080479150989,1.5503787985957382,2.085586675895361,57.27279554963353,3.652442892372876,1288.3502211260404,408.79725604601794,104.81035858177718,1.2023453025806121,1.3584262991935383,0.7360892967986088,6.5514089948937215,1070.9698792422269,1
2014-03-06,25.321740810416756,75.6502578854696,93.6639396297107,1.5411934092195239,2.0999685084666693,58.07638126846915,3.644473546133294,1289.2765653086199,414.41392314696014,104.75651801123384,1.1996856996797727,1.3560778313864756,0.7359601590280465,6.559361218980907,1071.04921653679,1
2014-03-07,24.806710104127415,71.92385578295648,94.04067396203483,1.553650173932674,2.0946716854919893,57.977853706949624,3.628211539367292,1294.2593607097306,405.4007547141211,104.62081837184273,1.1981159975519358,1.3521271564691741,0.7346157403624826,6.560094380646806,1074.9902608415237,1
2014-03-10,25.304253029769352,75.79542868425193,94.2997101100887,1.564918007794845,2.1006860826418166,56.95686827053049,3.634733977842784,1303.1543124590673,429.1475909920963,104.61520587952158,1.1969963878722534,1.353018450895449,0.736150367013196,6.554358890113641,1076.9226065803416,1
2014-03-11,26.900579589023963,76.89281560610145,94.2159427543782,1.5772599589043972,2.0885940718068756,57.34396542686086,3.693239019263038,1298.66194577389,431.4129264290474,104.3518195637553,1.199129481714805,1.3543445879723592,0.7389021956957312,6.538917342775151,1071.623557872565,1
2014-03-12,26.353315834318742,75.27232044893738,93.98314965518587,1.56845617706931,2.0862846176549668,57.931417974603605,3.667417613440092,1286.9078516633474,449.9560428136587,104.29998305017008,1.2004242667837333,1.3551405880491751,0.7390573099248405,6.539029680309802,1069.5421416436006,1
2014-03-13,26.93025846291691,72.07408560104977,94.03499843898142,1.5685759475931405,2.0798738435859008,57.63587549246028,3.6811723225199473,1289.3080276545693,441.66826625773945,104.0086195473203,1.2024592851119091,1.3542749468855677,0.739703539289452,6.5515561398978015,1068.202040935652,1
2014-03-14,24.390490287263255,71.20972695886391,94.11813232284449,1.5603052207364623,2.064076883709811,58.221273325816135,3.64823254384991,1284.327340615347,417.3057562468216,104.30772733178694,1.201476787133453,1.3541231049156588,0.7359839936963954,6.570576703936364,1067.9553444620603,1
2014-03-17,26.597515268731453,76.42615259584252,93.96943748148362,1.5732214835638085,2.057266783139705,59.08883020019847,3.636412742427465,1286.9405849463608,454.01369317260253,104.52862041028577,1.2017835630047773,1.353164610049563,0.7345680187202464,6.56926709950571,1066.1718669727459,0
2014-03-18,25.022540925844538,71.93035629280158,93.76340752172928,1.56881500886601,2.063598745632531,58.7580627652326,3.65671467154743,1290.6853770520486,369.19292766888327,104.54820146497481,1.201268973049524,1.3520188114133196,0.7357199994329411,6.556854522182132,1066.5622979247182,0
2014-03-19,24.624744334278574,75.22136172431284,93.72863774478527,1.5695200430998104,2.0711345428692085,58.988562755180794,3.6850826174338103,1288.9818244441867,420.77366801720933,104.48770827099095,1.2006309832706048,1.3515152498059104,0.7381207599239782,6.554238048633516,1068.9119507949456,0
2014-03-20,24.904684379100182,72.95813590485646,93.66263185151111,1.5509545419866342,2.0805102151305666,58.76546442765152,3.767184132669545,1303.6245204543634,426.32156428502174,104.61505948460153,1.1992592595393232,1.3519844136229102,0.744416695715105,6.538646558375242,1067.7751389424666,0
2014-03-21,23.8948026877622,66.48143325675674,93.72963987026347,1.5512323861868775,2.0901738838828705,59.53524446302445,3.7426002747797047,1305.640827839463,424.8161430191327,104.6163622472523,1.1965850838760848,1.3520312591382375,0.7428095463315652,6.532224714961818,1070.8854062226005,0
2014-03-24,26.748288646579905,73.30301950527604,93.48349550404099,1.546254226156647,2.0975053729108577,60.520281048638175,3.7184352258411524,1306.650171033405,390.3710358128167,104.50984783314657,1.1956018810899507,1.3548649564034279,0.7411214937926158,6.534457887863033,1071.7995051490166,0
2014-03-25,24.75234972964574,72.77836549982685,93.62326490998058,1.55807863598993,2.0967836906039508,59.22281680754215,3.7214554116837246,1301.927081343121,427.11082092430496,104.23062593247818,1.194170415681781,1.354735514784586,0.7422513221357413,6.5292844082827735,1072.8770912249763,0
2014-03-26,22.65362952289864,69.58173029896712,93.59925201316406,1.5639013937351214,2.0875624971391087,58.67706009095283,3.726661894442353,1303.5848150862719,356.4701588333927,104.3500610024686,1.1928542856528055,1.355121744247145,0.7432076260886883,6.533349358582098,1072.632563192183,0
2014-03-27,20.651596372641094,67.43806379278593,93.48714105516434,1.5430157100996253,2.099602046786007,59.22217734915756,3.7672151996431955,1300.134994429424,365.13234319571075,103.98415123487018,1.1926589446807834,1.3518811960815897,0.745491974042447,6.511949006104969,1070.0954569021244,0
2014-03-28,22.88794421308439,76.01028950804523,93.4620663078579,1.5469158744057432,2.1065050992916445,59.997240044297534,3.8038521383205333,1294.1233435573915,409.6026155041592,104.03847686689707,1.1948279885441444,1.3525488206037526,0.7466785640096114,6.49675794864416,1068.6913987934433,0
2014-03-31,22.918929077072303,69.51527385870767,93.53915235498522,1.5337710378459146,2.108650142342208,60.34546752692403,3.8294114808481456,1281.9802163656964,359.39191826361287,103.96745845995093,1.1926803261101602,1.3511875029267058,0.7492507129930133,6.490834423084298,1070.3422667664768,0
2014-04-01,21.674413042447643,69.10142207703542,93.76019112571095,1.5566449038152679,2.1181410034143995,59.744345017765205,3.7789348776537994,1272.0103766868567,369.4046518383295,104.4110545904989,1.1948845539057003,1.3477041497334357,0.7478128536746055,6.501823008697479,1072.108630141835,0
2014-04-02,24.524577678718764,74.04006101795852,94.00710564572869,1.5556136212853127,2.111342364447555,59.803957178723294,3.7339477731129302,1273.8080246301113,418.3667528235405,104.6543628669721,1.1921955706820646,1.343750654766112,0.7436120268179254,6.513724032838535,1074.5419272024988,0
2014-04-03,24.176358767162817,72.95198002698874,93.93655565986204,1.525724541206445,2.109253140654804,60.269699648645584,3.7446599252122463,1275.442631818289,437.1252233918093,104.79274978211889,1.19178188945158,1.345622803097461,0.7437610562297454,6.515530168433293,1073.523375431346,0
2014-04-04,22.969920774607058,69.84872897343122,93.8744793616443,1.5337703707925388,2.1159323706828213,59.23391920164106,3.7660689316731943,1276.4079618770506,375.1863918666535,104.84228870500515,1.1910810326693415,1.3476630295314418,0.7435907904465143,6.515071648413666,1071.6846386642117,0
2014-04-07,22.116554680071637,74.14680875362737,93.7249997920166,1.5252100618357736,2.101588927067231,59.87916473996452,3.798248719848274,1277.4086816174708,364.93707686989467,104.73689703796728,1.191552848819617,1.349172988750563,0.747629481861315,6.508061852837336,1067.8705921837145,0
2014-04-08,19.867145318318368,72.89145665072564,93.55819754982599,1.536012597186333,2.10987539964996,59.90992667912625,3.8117954911032412,1270.5022662996194,339.69937075526167,104.99100332602873,1.192764127157319,1.3479094492284525,0.7497070507379773,6.499541918402006,1068.3567293534277,0
2014-04-09,23.874728900500227,72.61017918281124,93.50919880340308,1.5506451177738276,2.1077503052415323,59.696901829357465,3.758309104520286,1275.4003605703788,396.00652541528524,105.17854056203277,1.1933880752158574,1.3469765718578088,0.7471695421373677,6.501705512044034,1068.085135268475,0
2014-04-10,24.913084429265655,71.26513942973148,93.5299131597788,1.5347666835110205,2.097467655692254,59.927480560923726,3.799115706746151,1278.6287599651778,385.85277552886214,104.96794159495438,1.1942777598563392,1.3465246465828122,0.7488609986912753,6.4929213248592985,1067.97202054929,0
2014-04-11,24.23249322051006,73.44131504807183,93.46824828891708,1.53333936133557,2.087551938592524,59.84695116886029,3.8117401270796867,1280.7447891501347,431.19207619645493,104.86225340595993,1.194003167898645,1.3472270586798913,0.7479457796054922,6.489424635790955,1067.7535783089036,0
2014-04-14,24.349425461547902,73.5646547136584,93.21189881231777,1.5122268452557617,2.0933127976017465,60.72356755404089,3.8578708585555974,1277.5459582160006,418.09048645033977,104.82448213988592,1.193678219677486,1.3490274470684858,0.7528000429280458,6.479420214408977,1067.506001219958,0
2014-04-15,23.091011300065865,70.24875069853745,93.48785572084945,1.503034788310026,2.0939957668133546,61.153320653459836,3.8657353507846772,1278.8939305565114,355.50273844688655,104.76666013042035,1.1916532360437873,1.3517548479492567,0.7498752934925056,6.484026938722586,1067.284062033074,0
2014-04-16,24.688704653154513,72.88190084855157,93.0954682230406,1.521384160930361,2.096727038824286,60.62154862915838,3.8511239126908663,1273.2972433151024,386.12725069497645,104.8255266430239,1.1902940659050534,1.3528686375780938,0.7499423309892962,6.4886676063929976,1065.2186628200357,0
2014-04-17,22.359406917371096,74.9317855213656,92.99459763873274,1.5121157664712377,2.097088363743649,60.26499885685175,3.7849323685459564,1270.8144347665586,384.0971996380185,104.56779475346538,1.1913706928570755,1.3571702376854493,0.7469150209615635,6.4970118471959335,1064.592632811123,0
2014-04-18,25.78800751306926,69.64426360966375,93.17068016769664,1.5050374682121705,2.0992639442004952,60.827534376351835,3.7557950517538963,1268.3921453657083,411.9513686245917,105.08603507852357,1.1916721417768608,1.3568641434275146,0.7465085701936719,6.512510934745851,1064.722955947505,0
2014-04-21,22.25029645994182,67.6745687547474,93.07702543080005,1.4958590010022577,2.092088448562029,60.883297192239624,3.8152965879205634,1266.887965104568,354.68850830658357,105.2134533293326,1.1916053518712941,1.3561722777059744,0.7500342090991834,6.5016637986051435,1063.91060988019,0
2014-04-22,24.96621630861374,69.02001598661683,93.28150980602436,1.4908969866746837,2.0772935669149364,61.32117632306913,3.859652286132293,1260.272255975437,402.1924822297471,105.16504061085178,1.1864443340331519,1.355675298850309,0.7532292866327056,6.5159122159956295,1064.0819134007352,0
2014-04-23,24.26529684649371,70.62061645773079,93.12621542021515,1.5053932081767893,2.0718911094751644,60.60806941927745,3.8386869199928104,1253.2446189920884,394.3883536704276,105.0587536569741,1.18505499835426,1.3538309674880653,0.7522365815273946,6.514991869706796,1065.6641108020783,0
2014-04-24,24.249656160420873,73.5975474351271,92.83711601498105,1.5135052304890555,2.0617126059019424,62.116338654881616,3.8650018315609276,1264.3108473368486,401.2947861482599,104.77195410385252,1.1848609832147539,1.3502136782937442,0.7530610990422055,6.517169138695295,1058.747705693959,0
2014-04-25,25.944200662919386,70.6490976596079,92.96980297256918,1.5007230581473787,2.075955567268611,61.305331341754105,3.8507914978985442,1268.0560772379238,427.9568541684708,104.97695837656697,1.1846208576590265,1.3470803515678338,0.751221663512676,6.525774236935026,1059.0626891954887,0
2014-04-28,26.108223086412426,74.80102455859104,92.80153441135774,1.5150707120521285,2.080398055941822,61.34862971962461,3.8521166778754177,1262.7724179933487,447.45518735532573,104.78798320710321,1.186111491556817,1.3494642612208811,0.7523044911919854,6.517760313275286,1059.7225805899027,0
2014-04-29,27.991414877944447,72.28074514557004,93.07925816457431,1.4944470880533303,2.0724485589900885,59.87547817516176,3.791541397412405,1262.6157226943837,439.6811812718593,104.90413363314487,1.1863163745513752,1.3475913088813334,0.7486468993206347,6.5241474894056095,1064.5568403880864,0
2014-04-30,26.46735718315075,69.80730120723786,92.97628180430581,1.4930800457456435,2.071063423915429,59.74938371407664,3.8335041783377712,1259.9399009746721,454.7495144210436,104.63150526473088,1.1839031760270244,1.3448249754513082,0.7518046428586289,6.514315338330402,1060.6688836818485,0
2014-05-01,25.811739765217943,76.06825455684854,92.71021479091911,1.4818987067864282,2.074289957524506,60.1651936407772,3.8031946335980886,1252.6813936781211,401.7114832862554,104.4090108517447,1.1850870859913516,1.3466274380422962,0.7505123652089257,6.511929409738745,1060.1658561903153,0
2014-05-02,25.41694476604247,81.86542864691305,92.93466963933948,1.4687088221431783,2.076375598391622,60.055551287272294,3.7733939419888336,1254.3903943296302,409.33542884892887,104.54319583839269,1.1859456341416947,1.344995275130184,0.7478873341090613,6.505652187159671,1056.8303104206082,0
2014-05-05,26.423330370644127,75.01938862722992,92.79163126036056,1.4728813012037711,2.070165714405472,60.55985539142634,3.7903079227067815,1261.8810803709894,400.3019658001517,104.22947246051699,1.1837773490146708,1.34484800928423,0.7474704804309606,6.504343738177639,1055.8662114206127,0
2014-05-06,27.053240707649554,74.33169023896586,92.93043825202737,1.4779353623859435,2.075986542953824,60.10171948650545,3.793149245068029,1260.1969253687755,454.8271339548009,104.15958370166688,1.1837116886120924,1.3441293071463862,0.7480784831999394,6.503632000114378,1057.3900026845845,0
2014-05-07,27.20935032259845,73.07136058520668,93.14533834121367,1.4929148195412285,2.08923180700859,60.101106691291974,3.760348495191506,1266.0425207444825,465.09629777560576,104.23157263303501,1.183531649941767,1.3433653981218294,0.7470476382290454,6.510986155256762,1059.3123051485827,0
2014-05-08,26.8668447796256,71.02329678400756,92.99757710043882,1.5123811305088053,2.0842709344405623,58.912293763670014,3.727991687755613,1281.653985735025,417.6751442842233,104.10922437459799,1.1833234710509755,1.341929788058293,0.7452466411597964,6.505138294985013,1063.140248332505,0
2014-05-09,26.73689076526387,76.5816545735164,93.34827900033041,1.5244601385682646,2.069123826833089,58.7184030199205,3.6956620701551235,1285.8234841936096,425.5399616836362,104.30356321926034,1.1833836445198618,1.3401829716950384,0.744321611821997,6.521776220734201,1063.6260112055595,0
2014-05-12,27.172969366912856,79.25988177788591,93.51496942605309,1.5132764264536465,2.048172412481737,58.78727604508013,3.6787743891885207,1287.752061107243,460.495400571651,104.31826528465372,1.1828850708420808,1.3367216644224718,0.7443669313680673,6.529992464905759,1062.9032346037784,0
2014-05-13,28.446263231520362,72.59789551101966,93.54247873997825,1.5134540218937909,2.0579806270485808,59.87519328882653,3.7245016400573365,1289.9193048040906,455.0753024615342,104.20522052454078,1.1845113328066574,1.3377457604471643,0.7479140839248608,6.527053256187695,1060.1296385115502,0
2014-05-14,26.67893413871073,80.94565340343866,93.79859953864384,1.5147699825142085,2.0617123207245736,59.343422878608905,3.693355771937939,1293.1637602728701,442.4807455209354,104.07601484479054,1.185878603007303,1.3365598388584965,0.7476825124852375,6.528547753546761,1064.0419952122813,0
2014-05-15,27.961102039216144,79.51779359837064,93.82324744484181,1.4983273265701493,2.0532541733344316,58.90497449429167,3.7431407989836685,1290.9150775653088,461.8017732397432,103.6253470470903,1.186440976190887,1.3385204790254097,0.7513377858412498,6.517532457706148,1065.7228179768697,0
2014-05-16,28.334953275136623,74.56417839994482,93.80649183073866,1.4971678817980327,2.047364350871845,58.58723713083606,3.7135825744516375,1295.9160998451057,465.11092120920233,103.39519600971923,1.1850288470899912,1.3423452454580862,0.7487463284499669,6.5275696359178506,1062.5461357549518,0
2014-05-19,28.969851375661495,80.29084113871905,93.51573503913185,1.4869547847170348,2.046917507120389,58.22754249481012,3.7601787949127585,1290.8343562841844,448.940467272415,103.37628151210762,1.1862133744891172,1.3482067558109445,0.7517856650027468,6.51257584082183,1064.0120222595008,0
2014-05-20,28.83147310870323,73.95811804540506,93.82024493604426,1.495824938946082,2.0607249683038638,58.35534943650991,3.7789126360381196,1286.2321117020535,455.1986570929487,103.47940340110341,1.1850985775632008,1.3460284625915224,0.7508844859029975,6.51076535112082,1062.695376904322,0
2014-05-21,31.016917732149967,84.25434331838368,93.85639648907147,1.4916240046607399,2.061249784733459,59.252291921868014,3.7219826637990567,1283.029053952016,502.56984636694455,103.44539128604868,1.183943163851782,1.3461224356182844,0.7474455489767009,6.512664894652376,1063.9677683203556,0
